PIN;cagsbcid_m;Name;Vorname;Straße;Hausnr;PLZ;Ort;Vertragsbeginn;Vertragsende;Vertragsstatus;Vertragsstatus Bez;Vertragsnummer;Vertragsgegenstand;Vertrag verlängern um;Vertrag Kündigungsfrist;VP eMail
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;28;52062;Aachen;01.01.2008 00:00;11.01.2020 00:00;99;Vertrag ist endabgerechnet;8720;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;32;52062;Aachen;01.01.2008 00:00;10.01.2020 00:00;99;Vertrag ist endabgerechnet;8724;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;36;52062;Aachen;01.01.2008 00:00;10.01.2020 00:00;99;Vertrag ist endabgerechnet;8725;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;36;52062;Aachen;01.01.2008 00:00;10.01.2020 00:00;99;Vertrag ist endabgerechnet;8725;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;;52062;Aachen;01.01.2008 00:00;10.01.2020 00:00;99;Vertrag ist endabgerechnet;8726;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;;52062;Aachen;01.01.2008 00:00;10.01.2020 00:00;99;Vertrag ist endabgerechnet;8726;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;;52062;Aachen;01.01.2017 00:00;11.01.2020 00:00;99;Vertrag ist endabgerechnet;8727;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;;52062;Aachen;01.01.2017 00:00;11.01.2020 00:00;99;Vertrag ist endabgerechnet;8727;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;7;52062;Aachen;01.01.2008 00:00;10.01.2020 00:00;99;Vertrag ist endabgerechnet;8728;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;7;52062;Aachen;01.01.2008 00:00;10.01.2020 00:00;99;Vertrag ist endabgerechnet;8728;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;7;52062;Aachen;01.01.2008 00:00;11.01.2020 00:00;99;Vertrag ist endabgerechnet;8732;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;7;52062;Aachen;01.01.2008 00:00;11.01.2020 00:00;99;Vertrag ist endabgerechnet;8732;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;12;52062;Aachen;01.01.2008 00:00;11.01.2020 00:00;99;Vertrag ist endabgerechnet;8733;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;30;52062;Aachen;01.01.2008 00:00;11.01.2020 00:00;99;Vertrag ist endabgerechnet;8739;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;30;52062;Aachen;01.01.2008 00:00;11.01.2020 00:00;99;Vertrag ist endabgerechnet;8739;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;7;52062;Aachen;01.01.2008 00:00;11.01.2020 00:00;99;Vertrag ist endabgerechnet;8742;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;7;52062;Aachen;01.01.2008 00:00;11.01.2020 00:00;99;Vertrag ist endabgerechnet;8742;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;12;52062;Aachen;01.01.2008 00:00;11.01.2020 00:00;99;Vertrag ist endabgerechnet;8743;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;12;52062;Aachen;01.01.2008 00:00;11.01.2020 00:00;99;Vertrag ist endabgerechnet;8743;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000472;G;Fischbach;Irmgard;Schwielowseestraße;363;52062;Aachen;01.01.2008 00:00;11.01.2020 00:00;99;Vertrag ist endabgerechnet;8744;Erdgaslieferung abc an Stadtwerke RV;12M;9M;Irmgard.Fischbach@test.de
1000000485;W;Sandmann;Maria;Am Mickelbruch;35;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42181;abcWasser Ravensburg Kombi;K;;Maria.Sandmann@test.de
1000000485;W;Sandmann;Maria;Am Mickelbruch;35;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42181;abcWasser Ravensburg Kombi;K;;Maria.Sandmann@test.de
1000000487;AW;Wick;Marta;Am Müggelberg;37;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;44360;Abwasser Ravensburg;K;;Marta.Wick@test.de
1000000487;AW;Wick;Marta;Am Müggelberg;37;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;44360;Abwasser Ravensburg;K;;Marta.Wick@test.de
1000000487;S;Wick;Marta;Am Müggelberg;37;52062;Aachen;01.04.2022 00:00;;0;Vertrag ist aktiv;105574;abcNaturstrom Haushalt DT Fix Kombi;12M;6W;Marta.Wick@test.de
1000000487;S;Wick;Marta;Am Müggelberg;37;52062;Aachen;01.04.2022 00:00;;0;Vertrag ist aktiv;105574;abcNaturstrom Haushalt DT Fix Kombi;12M;6W;Marta.Wick@test.de
1000000487;S;Wick;Marta;Am Müggelberg;37;52062;Aachen;01.04.2023 00:00;01.04.2023 00:00;1;Vertrag steht zur Abrechnung bereit;105681;Neukundenbonus;K;;Marta.Wick@test.de
1000000487;S;Wick;Marta;Am Müggelberg;37;52062;Aachen;01.06.2022 00:00;;0;Vertrag ist aktiv;107502;abcNaturstrom Haushalt DT Fix;12M;6W;Marta.Wick@test.de
1000000487;S;Wick;Marta;Am Müggelberg;37;52062;Aachen;01.06.2022 00:00;;0;Vertrag ist aktiv;107502;abcNaturstrom Haushalt DT Fix;12M;6W;Marta.Wick@test.de
1000000487;S;Wick;Marta;Am Müggelberg;37;52062;Aachen;01.06.2023 00:00;01.06.2023 00:00;1;Vertrag steht zur Abrechnung bereit;107602;Neukundenbonus;K;;Marta.Wick@test.de
1000000487;W;Wick;Marta;Am Müggelberg;37;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;44359;abcWasser Ravensburg Kombi;K;;Marta.Wick@test.de
1000000487;W;Wick;Marta;Am Müggelberg;37;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;44359;abcWasser Ravensburg Kombi;K;;Marta.Wick@test.de
1000000491;AW;Jessen;Richard;Am Mühlenfließ;13;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;48403;Abwasser Ravensburg;K;;Richard.Jessen@test.de
1000000491;G;Jessen;Richard;Am Mühlenfließ;13;52062;Aachen;01.10.2021 00:00;31.10.2021 00:00;99;Vertrag ist endabgerechnet;95593;abcErdgas Komfort (Grundvers.);1T;;Richard.Jessen@test.de
1000000491;W;Jessen;Richard;Am Mühlenfließ;13;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;48402;abcWasser Ravensburg;K;;Richard.Jessen@test.de
1000000497;AW;Grohmann;Werner;Am Oberbaum;2;52062;Aachen;24.08.2012 00:00;;0;Vertrag ist aktiv;47191;Abwasser Ravensburg;K;;Werner.Grohmann@test.de
1000000497;AW;Grohmann;Werner;Am Oberbaum;2;52062;Aachen;24.08.2012 00:00;;0;Vertrag ist aktiv;47191;Abwasser Ravensburg;K;;Werner.Grohmann@test.de
1000000497;GW;Grohmann;Werner;Am Oberbaum;2;52062;Aachen;24.08.2012 00:00;;0;Vertrag ist aktiv;57404;Abwasser RV genehmigte Unterzähler;K;;Werner.Grohmann@test.de
1000000497;GW;Grohmann;Werner;Am Oberbaum;2;52062;Aachen;24.08.2012 00:00;;0;Vertrag ist aktiv;57404;Abwasser RV genehmigte Unterzähler;K;;Werner.Grohmann@test.de
1000000497;S;Grohmann;Werner;Am Oberbaum;2;52062;Aachen;01.02.2023 00:00;;50;Vertrag wartet auf Beginnablesung;104707;abcNaturstrom Haushalt DT Fix Kombi;12M;6W;Werner.Grohmann@test.de
1000000497;S;Grohmann;Werner;Am Oberbaum;2;52062;Aachen;01.02.2023 00:00;;50;Vertrag wartet auf Beginnablesung;104707;abcNaturstrom Haushalt DT Fix Kombi;12M;6W;Werner.Grohmann@test.de
1000000497;S;Grohmann;Werner;Am Oberbaum;2;52062;Aachen;01.02.2024 00:00;01.02.2024 00:00;1;Vertrag steht zur Abrechnung bereit;104730;Neukundenbonus;K;;Werner.Grohmann@test.de
1000000497;W;Grohmann;Werner;Am Oberbaum;2;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;47190;abcWasser Ravensburg Kombi;K;;Werner.Grohmann@test.de
1000000497;W;Grohmann;Werner;Am Oberbaum;2;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;47190;abcWasser Ravensburg Kombi;K;;Werner.Grohmann@test.de
1000000498;AW;Grebe;Wilhelm;Am Oberhafen;44;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;35333;Abwasser Ravensburg;K;;Wilhelm.Grebe@test.de
1000000498;AW;Grebe;Wilhelm;Am Oberhafen;44;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;35333;Abwasser Ravensburg;K;;Wilhelm.Grebe@test.de
1000000498;G;Grebe;Wilhelm;Am Oberhafen;44;52062;Aachen;01.01.2014 00:00;;0;Vertrag ist aktiv;1821;abcKlimagasPlus;12M;6W;Wilhelm.Grebe@test.de
1000000498;W;Grebe;Wilhelm;Am Oberhafen;44;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;35332;abcWasser Ravensburg;K;;Wilhelm.Grebe@test.de
1000000498;W;Grebe;Wilhelm;Am Oberhafen;44;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;35332;abcWasser Ravensburg;K;;Wilhelm.Grebe@test.de
1000000500;AW;Liebl;Wolfgang;Am Omnibushof;5;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;49016;Abwasser Ravensburg;K;;Wolfgang.Liebl@test.de
1000000500;AW;Liebl;Wolfgang;Am Omnibushof;5;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;49016;Abwasser Ravensburg;K;;Wolfgang.Liebl@test.de
1000000500;G;Liebl;Wolfgang;Am Omnibushof;5;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;8482;abcErdgas online fix Kombi;12M;6W;Wolfgang.Liebl@test.de
1000000500;G;Liebl;Wolfgang;Am Omnibushof;5;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;8482;abcErdgas online fix Kombi;12M;6W;Wolfgang.Liebl@test.de
1000000500;S;Liebl;Wolfgang;Am Omnibushof;5;52062;Aachen;30.10.2013 00:00;;0;Vertrag ist aktiv;22103;abcNaturstrom Haushalt ET Fix Kombi;12M;6W;Wolfgang.Liebl@test.de
1000000500;W;Liebl;Wolfgang;Am Omnibushof;5;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;49015;abcWasser Ravensburg Kombi;K;;Wolfgang.Liebl@test.de
1000000500;W;Liebl;Wolfgang;Am Omnibushof;5;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;49015;abcWasser Ravensburg Kombi;K;;Wolfgang.Liebl@test.de
1000000528;AW;Schmitz;Gerhard;Am Rheinischen Viertel;3;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;43908;Abwasser Ravensburg;K;;Gerhard.Schmitz@test.de
1000000528;AW;Schmitz;Gerhard;Am Rheinischen Viertel;3;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;43908;Abwasser Ravensburg;K;;Gerhard.Schmitz@test.de
1000000528;GW;Schmitz;Gerhard;Am Rheinischen Viertel;3;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;43909;Abwasser RV genehmigte Unterzähler;K;;Gerhard.Schmitz@test.de
1000000528;W;Schmitz;Gerhard;Am Rheinischen Viertel;3;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;43907;abcWasser Ravensburg;K;;Gerhard.Schmitz@test.de
1000000528;W;Schmitz;Gerhard;Am Rheinischen Viertel;3;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;43907;abcWasser Ravensburg;K;;Gerhard.Schmitz@test.de
1000000535;AW;Köhler;Heinz;Am Römersgrün;11;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;54401;Abwasser Ravensburg;K;;Heinz.Köhler@test.de
1000000535;AW;Köhler;Heinz;Am Römersgrün;11;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;54401;Abwasser Ravensburg;K;;Heinz.Köhler@test.de
1000000535;G;Köhler;Heinz;Am Römersgrün;11;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;10935;abcErdgas fix Vorteil Kombi;12M;6W;Heinz.Köhler@test.de
1000000535;G;Köhler;Heinz;Am Römersgrün;11;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;10935;abcErdgas fix Vorteil Kombi;12M;6W;Heinz.Köhler@test.de
1000000535;W;Köhler;Heinz;Am Römersgrün;11;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;54400;abcWasser Ravensburg Kombi;K;;Heinz.Köhler@test.de
1000000535;W;Köhler;Heinz;Am Römersgrün;11;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;54400;abcWasser Ravensburg Kombi;K;;Heinz.Köhler@test.de
1000000560;S;Lorenz;Maria;Senefelderplatz;;52062;Aachen;01.05.2009 00:00;;0;Vertrag ist aktiv;13601;Fixtarif 12 Monate Gewerbe;12M;6W;Maria.Lorenz@test.de
1000000560;S;Lorenz;Maria;Senefelderplatz;;52062;Aachen;01.08.2009 00:00;;0;Vertrag ist aktiv;13876;abcNaturstrom Gewerbe ET Fix;12M;6W;Maria.Lorenz@test.de
1000000560;S;Lorenz;Maria;Senefelderplatz;;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;56185;Fixtarif 12 Monate Gewerbe;12M;6W;Maria.Lorenz@test.de
1000000560;S;Lorenz;Maria;Senefelderplatz;;52062;Aachen;29.07.2020 00:00;29.07.2020 00:00;99;Vertrag ist endabgerechnet;82452;Strom Eigenverbrauch abc KG;K;;Maria.Lorenz@test.de
1000000560;S;Lorenz;Maria;Senefelderplatz;;52062;Aachen;29.07.2020 00:00;29.07.2020 00:00;99;Vertrag ist endabgerechnet;82453;Strom Eigenverbrauch abc KG;K;;Maria.Lorenz@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;13056;Eigenverbrauch Netz;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;31;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;13057;Eigenverbrauch Doppeltarif;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;31;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;13057;Eigenverbrauch Doppeltarif;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;13060;Eigenverbrauch Doppeltarif;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;13060;Eigenverbrauch Doppeltarif;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;13060;Eigenverbrauch Doppeltarif;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;13060;Eigenverbrauch Doppeltarif;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;54;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;13065;Eigenverbrauch Netz;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;54;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;13065;Eigenverbrauch Netz;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;26;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;13075;Eigenverbrauch Netz;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;999;52062;Aachen;13.05.2009 00:00;;0;Vertrag ist aktiv;14079;Eigenverbrauch Doppeltarif;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;999;52062;Aachen;13.05.2009 00:00;;0;Vertrag ist aktiv;14079;Eigenverbrauch Doppeltarif;12M;6W;Marie.Baumann@test.de
1000000561;S;Baumann;Marie;Senefelderstraße;;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;56123;Eigenverbrauch Netz;12M;6W;Marie.Baumann@test.de
1000000571;AW;Schumacher;Waltraud;Senziger Straße;41;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41397;Abwasser Ravensburg;K;;Waltraud.Schumacher@test.de
1000000571;AW;Schumacher;Waltraud;Senziger Straße;41;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41397;Abwasser Ravensburg;K;;Waltraud.Schumacher@test.de
1000000571;AW;Schumacher;Waltraud;Senziger Straße;20;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;52670;Abwasser Ravensburg;K;;Waltraud.Schumacher@test.de
1000000571;AW;Schumacher;Waltraud;Senziger Straße;20;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;52670;Abwasser Ravensburg;K;;Waltraud.Schumacher@test.de
1000000571;G;Schumacher;Waltraud;Senziger Straße;20;52062;Aachen;01.01.2010 00:00;31.12.2020 00:00;99;Vertrag ist endabgerechnet;10332;abcErdgas KS fix;36M;3M;Waltraud.Schumacher@test.de
1000000571;W;Schumacher;Waltraud;Senziger Straße;41;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41396;abcWasser Ravensburg;K;;Waltraud.Schumacher@test.de
1000000571;W;Schumacher;Waltraud;Senziger Straße;41;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41396;abcWasser Ravensburg;K;;Waltraud.Schumacher@test.de
1000000571;W;Schumacher;Waltraud;Senziger Straße;20;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;52669;abcWasser Ravensburg;K;;Waltraud.Schumacher@test.de
1000000571;W;Schumacher;Waltraud;Senziger Straße;20;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;52669;abcWasser Ravensburg;K;;Waltraud.Schumacher@test.de
1000000575;AW;Jäger;Wolfgang;Septimerstraße;22;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41395;Abwasser Ravensburg;K;;Wolfgang.Jäger@test.de
1000000575;AW;Jäger;Wolfgang;Septimerstraße;22;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41395;Abwasser Ravensburg;K;;Wolfgang.Jäger@test.de
1000000575;W;Jäger;Wolfgang;Septimerstraße;22;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41394;abcWasser Ravensburg;K;;Wolfgang.Jäger@test.de
1000000575;W;Jäger;Wolfgang;Septimerstraße;22;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41394;abcWasser Ravensburg;K;;Wolfgang.Jäger@test.de
1000000583;AW;Schreiber;Charlotte;Seydelstraße;14;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41376;Abwasser Ravensburg;K;;Charlotte.Schreiber@test.de
1000000583;AW;Schreiber;Charlotte;Seydelstraße;14;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41376;Abwasser Ravensburg;K;;Charlotte.Schreiber@test.de
1000000583;W;Schreiber;Charlotte;Seydelstraße;14;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41375;abcWasser Ravensburg;K;;Charlotte.Schreiber@test.de
1000000583;W;Schreiber;Charlotte;Seydelstraße;14;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41375;abcWasser Ravensburg;K;;Charlotte.Schreiber@test.de
1000000588;AW;Ziegler;Elfriede;Am Tegeler Hafen;28;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;37987;Abwasser Ravensburg;K;;Elfriede.Ziegler@test.de
1000000588;AW;Ziegler;Elfriede;Am Tegeler Hafen;28;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;37987;Abwasser Ravensburg;K;;Elfriede.Ziegler@test.de
1000000588;W;Ziegler;Elfriede;Am Tegeler Hafen;28;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;37986;abcWasser Ravensburg;K;;Elfriede.Ziegler@test.de
1000000588;W;Ziegler;Elfriede;Am Tegeler Hafen;28;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;37986;abcWasser Ravensburg;K;;Elfriede.Ziegler@test.de
1000000592;G;Horn;Emma;Sickingenbrücke;42;52062;Aachen;01.11.2009 00:00;31.10.2019 00:00;99;Vertrag ist endabgerechnet;1971;abcKlimagasPlus;12M;6W;Emma.Horn@test.de
1000000592;G;Horn;Emma;Sickingenbrücke;42;52062;Aachen;01.11.2009 00:00;31.10.2019 00:00;99;Vertrag ist endabgerechnet;1971;abcKlimagasPlus;12M;6W;Emma.Horn@test.de
1000000592;G;Horn;Emma;Sickingenbrücke;42;52062;Aachen;01.11.2009 00:00;31.10.2019 00:00;99;Vertrag ist endabgerechnet;1971;abcKlimagasPlus;12M;6W;Emma.Horn@test.de
1000000592;S;Horn;Emma;Am Teufelsbruch;44;52062;Aachen;07.02.2013 00:00;;0;Vertrag ist aktiv;17815;abcÖkostrom ET Spotpreisabrechnung zzgl. NN;12M;3M;Emma.Horn@test.de
1000000592;S;Horn;Emma;Sickingenbrücke;42;52062;Aachen;03.01.2013 00:00;31.10.2019 00:00;99;Vertrag ist endabgerechnet;17816;Individualtarif;12M;3M;Emma.Horn@test.de
1000000592;S;Horn;Emma;Sickingenbrücke;42;52062;Aachen;03.01.2013 00:00;31.10.2019 00:00;99;Vertrag ist endabgerechnet;17816;Individualtarif;12M;3M;Emma.Horn@test.de
1000000595;AW;Busch;Erna;Am Treptower Park;15;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41940;Abwasser Ravensburg;K;;Erna.Busch@test.de
1000000595;AW;Busch;Erna;Am Treptower Park;15;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41940;Abwasser Ravensburg;K;;Erna.Busch@test.de
1000000595;W;Busch;Erna;Am Treptower Park;15;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41939;abcWasser Ravensburg;K;;Erna.Busch@test.de
1000000595;W;Busch;Erna;Am Treptower Park;15;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41939;abcWasser Ravensburg;K;;Erna.Busch@test.de
1000000596;AW;Thomas;Ernst;Siebenendenwegbrücke;4;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;38813;Abwasser Ravensburg;K;;Ernst.Thomas@test.de
1000000596;AW;Thomas;Ernst;Siebenendenwegbrücke;4;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;38813;Abwasser Ravensburg;K;;Ernst.Thomas@test.de
1000000596;AW;Thomas;Ernst;Siebenendenwegbrücke;6;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;38815;Abwasser Ravensburg;K;;Ernst.Thomas@test.de
1000000596;AW;Thomas;Ernst;Siebenendenwegbrücke;6;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;38815;Abwasser Ravensburg;K;;Ernst.Thomas@test.de
1000000596;W;Thomas;Ernst;Siebenendenwegbrücke;4;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;38812;abcWasser Ravensburg;K;;Ernst.Thomas@test.de
1000000596;W;Thomas;Ernst;Siebenendenwegbrücke;4;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;38812;abcWasser Ravensburg;K;;Ernst.Thomas@test.de
1000000596;W;Thomas;Ernst;Siebenendenwegbrücke;6;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;38814;abcWasser Ravensburg;K;;Ernst.Thomas@test.de
1000000596;W;Thomas;Ernst;Siebenendenwegbrücke;6;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;38814;abcWasser Ravensburg;K;;Ernst.Thomas@test.de
1000000603;AW;Ernst;Gerhard;Siedlungsweg;22;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;49875;Abwasser Ravensburg;K;;Gerhard.Ernst@test.de
1000000603;AW;Ernst;Gerhard;Siedlungsweg;22;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;49875;Abwasser Ravensburg;K;;Gerhard.Ernst@test.de
1000000603;W;Ernst;Gerhard;Siedlungsweg;22;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;49874;abcWasser Ravensburg;K;;Gerhard.Ernst@test.de
1000000603;W;Ernst;Gerhard;Siedlungsweg;22;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;49874;abcWasser Ravensburg;K;;Gerhard.Ernst@test.de
1000000612;G;Götz;Helene;Am Waldkiefernweg;1;52062;Aachen;01.07.2012 00:00;;0;Vertrag ist aktiv;810;Individual;12M;3M;Helene.Götz@test.de
1000000612;G;Götz;Helene;Am Waldkiefernweg;1;52062;Aachen;01.07.2012 00:00;;0;Vertrag ist aktiv;810;Individual;12M;3M;Helene.Götz@test.de
1000000622;AW;Langer;Irmgard;Siemensstraße;20;52062;Aachen;01.01.2008 00:00;31.10.2021 00:00;99;Vertrag ist endabgerechnet;32499;Abwasser Ravensburg;K;;Irmgard.Langer@test.de
1000000622;AW;Langer;Irmgard;Siemensstraße;20;52062;Aachen;01.01.2008 00:00;31.10.2021 00:00;99;Vertrag ist endabgerechnet;32499;Abwasser Ravensburg;K;;Irmgard.Langer@test.de
1000000622;W;Langer;Irmgard;Siemensstraße;20;52062;Aachen;01.01.2008 00:00;31.10.2021 00:00;99;Vertrag ist endabgerechnet;32498;abcWasser Ravensburg;K;;Irmgard.Langer@test.de
